date,EURUSD,GOLD,HYG,LQD,QQQ,SPY,US10Y_YIELD,US2Y_YIELD,US30Y_YIELD,USDJPY
2025-11-19,0.3366166926479626,0.40501345715385617,-0.05532668451100832,0.2117996939013963,-0.685484793234297,-0.6183334327080074,0.40854869142362094,-0.16043870449365608,0.35231680956329225,1.0456658262662686
2025-11-20,-0.5132947718711306,-0.3423508571089978,0.4777353002014972,0.35979340183095626,-0.21562325667381566,0.2698736828280218,-0.2639675857143001,0.38613971520843865,-0.2276330479746199,-0.21258942353544955
2025-11-21,0.525733164499922,0.3177888737146396,-0.29580657084687784,0.4992988398505366,-0.26509161960646066,-0.3097374686892124,0.4903586534098602,-0.07165578270002647,0.42384982912844194,1.5190415302566604
2025-11-24,0.5311553229840011,0.7105289103503989,-0.6592901160416245,-0.4083191034978954,0.05590889095024608,-0.04214544775562546,0.5888491770140343,-0.3999012672870807,0.5107301960335856,1.0304965425160726
2025-11-25,-1.3924346832506187,-1.367056912309638,1.0148402001736436,0.7564246094149442,0.803626339924134,0.8754656723751076,-1.1993001874939566,1.0656629434517475,-1.046537386469157,-1.7560981122904746
2025-11-26,0.2864212405245279,0.1213239968758999,0.08860088108065446,-0.20915830420627665,0.19550042374726703,-0.02225276909807653,0.2423231273927602,0.045301107483568505,0.21166279143220224,0.8253130936733907
2025-11-27,-0.39437378268143947,-0.247161187828566,0.3771798775567935,0.22219590798378297,-0.3029704184529247,-0.05632145160474763,-0.27473134846214975,0.2635295263214406,-0.23998050917586097,-0.3975814423425645
2025-11-28,0.8520500483054811,0.6340788685021136,-0.5468782442968277,0.2011354009344081,-0.6146587527585473,-0.3631350421619469,0.6961618519151835,-0.6214601535164895,0.6105956764599668,1.0314146953699155
2025-12-01,-1.3902419134531645,-1.2818838782699007,1.5702506210146396,0.9829509867527659,1.0482258097711918,1.3856384518951872,-0.7417662730228148,1.5145147880724141,-0.6521248821550538,-0.3822677662884368
2025-12-02,-0.38153419303340325,-0.6978140553968587,0.7967887175733297,0.5411979266907291,0.8799315293909852,0.9032598782202016,-0.39930952323645497,0.8104589355862768,-0.35114307373860987,0.045428461109572445
2025-12-03,-1.172061137768865,-0.922625743848723,0.5315442756012166,0.055022534204618924,0.18815360230747805,0.6263589449835015,-0.8322154333998821,0.8479237720694793,-0.7339871263276938,-1.4490144194615893
2025-12-04,-0.21767858651454022,-0.4171916529147711,0.5489923462264167,0.3813055874477405,0.3573984415972842,0.5442090369554612,-0.25856908969379266,0.6172697506148324,-0.22804264634030214,0.4930996852853487
2025-12-05,1.0184069922437575,0.852685518042337,-0.6431869587126254,-0.7267470326373437,-1.0627694900323355,-0.83078865471418,0.6541145436409865,-0.7669198256005242,0.579330452042923,1.0992143849396645
2025-12-08,0.25423760682100605,0.356900896346614,-0.49613032699531,-0.2464359485604449,-0.42615808199899546,-0.3673869002726113,0.07323193319299257,-0.4883639392538047,0.06488173386480012,-0.36939027769165694
2025-12-09,-0.05058064630432013,-0.2615235772640169,0.45274580241185114,0.03055200113443569,0.2666328635339217,0.41036817225753663,-0.1372655059321458,0.1530480463593196,-0.12161078165431302,0.03140529550570231
2025-12-10,-0.42381468717313137,-0.47827859574191806,0.27968276343715465,0.6251559923589174,0.08227197211588883,0.15094579767266053,-0.70161036408734,0.517887311210858,-0.6223504949820967,-0.8580675709845422
2025-12-11,-0.5544268582566186,-0.8515793747412149,0.3842670316536075,0.5305637859457067,0.6686807017199535,0.43873077007693023,-1.0027942389840225,0.6650726937587126,-0.8923769630042205,-1.4181862932112836
2025-12-12,0.3068209732293945,0.46158781363156204,-0.46128746385808445,0.10325885742353821,-0.8047674486156186,-0.7051346539962895,0.6024373003503559,-0.6546843104260746,0.5377179170557429,0.15813851129050277
2025-12-15,-0.8006100285752954,-0.5317889031066447,0.5567537809388154,0.28743394822858326,1.1770368357764218,1.4637465704019974,-0.24042816504761313,0.682640829039288,-0.21459372225664425,-0.08700277196974196
2025-12-16,0.41896897286129237,0.027570493581563868,-0.5591981185430852,0.11556179183614948,-0.06599617803535007,0.15553243784944346,-0.12494470372347159,-0.14123358454768237,-0.11152059025344745,-0.19142477641335998
2025-12-17,-0.2670740818921765,-0.04904004602093023,0.23364865839947713,0.6917879539211726,-0.049916003900828364,0.19061210610909812,0.191325063329117,-0.13443071652488958,0.17089512934026976,-0.23970361040338434
2025-12-18,-0.6320128692142835,-0.053781773748665225,0.2488509141539113,0.2491920764827019,0.27315577885178327,0.18065258699379186,-0.006806789399417219,0.1612001512485076,-0.00608091654771924,-0.44969739184407337
2025-12-19,-0.4258624376047092,-0.21000081651996969,0.4708580237672833,0.12436343389891426,0.09987099387240941,0.8027794931266872,-0.05998139499663621,0.34582706983497286,-0.05358841062817326,-0.02279651215149332
2025-12-22,0.5391741569794541,0.08325305583547611,-0.5971522380745228,0.14377365843571246,-0.6024801359836771,-0.38958518466632497,-0.1541445694371837,-0.2263307321780131,-0.13771385440030495,-0.060533939616535117
2025-12-23,0.35753486633054193,0.14946139584725707,-0.22912250054741928,0.1316759397292853,0.3955002244784143,0.6818761638570263,0.3852779050611344,-0.2103593174440379,0.344807399234928,0.6758341680865761
2025-12-24,0.8473848858670532,0.4646133271853283,-0.48733293531033545,-0.40862325154770246,-0.31661155023255794,0.10335637789051162,0.5733344696884706,-0.6016366718655509,0.5146811990375589,0.9344481451640462
2025-12-25,-0.4580063347536134,-0.30541149959237196,0.33378638642494945,-0.19880076196002647,0.6797287607180831,0.6700365589164506,-0.3241039506763101,0.5167514426059531,-0.2910034577343599,-0.3621013530292432
2025-12-26,-0.8313253195733178,-0.5644179384427832,-0.10031210558007655,0.39676693874171287,-0.3350844476674776,0.6114339994116047,-0.6545939514388021,0.40199867349291923,-0.5883618172931483,-1.4412029836405236
2025-12-29,-0.26924291008519946,-0.45303078952834636,0.5975452631724738,-0.21730313122633022,0.4527803961548216,0.789469454120706,-0.26669683188733145,0.39429373075768764,-0.23971943778474925,-0.10759344749950951
2025-12-30,0.7412106861450561,1.0454507845523715,-0.5766501848031754,-0.0015732847108734216,-1.2968505140990483,-1.5071216356835542,1.2035531120998686,-0.8160177358127947,1.0897621126265638,1.0595371472091601
2025-12-31,-1.0421044371181185,-0.872734647369461,0.8985818632222164,1.0361249421816527,1.3135878091066857,1.4353609907983773,-0.4572692658054979,0.9181142367338457,-0.41419809507590255,-0.29306645966848555
