asset,neighbor,edge_weight,neighbor_change,contribution,abs_contribution,date
HYG,QQQ,0.5028798905781705,-0.006650638557971433,-0.0033444723903076363,0.0033444723903076363,2025-06-26
HYG,LQD,0.32732356594031287,-0.0075078413369498165,-0.0024574933989245,0.0024574933989245,2025-06-26
HYG,GOLD,-0.4175112342733872,-0.004474036351023614,0.0018679604390998705,0.0018679604390998705,2025-06-26
HYG,EURUSD,-0.6617227426179526,-0.0017207858262985737,0.001138683116436392,0.001138683116436392,2025-06-26
LQD,SPY,0.29426739224530113,-0.007646146091003558,-0.00225001147092622,0.00225001147092622,2025-06-26
LQD,GOLD,-0.4487803479864284,-0.004474036351023614,0.0020078595905163076,0.0020078595905163076,2025-06-26
LQD,QQQ,0.2866841264920713,-0.006650638557971433,-0.0019066325056065292,0.0019066325056065292,2025-06-26
LQD,HYG,0.3273235659403132,-0.005385014146239264,-0.0017626420329860672,0.0017626420329860672,2025-06-26
LQD,EURUSD,-0.405448701320463,-0.0017207858262985737,0.0006976903785234165,0.0006976903785234165,2025-06-26
QQQ,SPY,0.6361521176177858,-0.007646146091003558,-0.004864112027406869,0.004864112027406869,2025-06-26
QQQ,HYG,0.5028798905781716,-0.005385014146239264,-0.0027080153246227074,0.0027080153246227074,2025-06-26
QQQ,LQD,0.2866841264920707,-0.0075078413369498165,-0.0021523789355245185,0.0021523789355245185,2025-06-26
QQQ,GOLD,-0.47721847768920445,-0.004474036351023614,0.002135092816561652,0.002135092816561652,2025-06-26
QQQ,EURUSD,-0.5401199626385093,-0.0017207858262985737,0.0009294307762092619,0.0009294307762092619,2025-06-26
SPY,QQQ,0.6361521176177865,-0.006650638557971433,-0.004230817802164029,0.004230817802164029,2025-06-26
SPY,HYG,0.486084931160979,-0.005385014146239264,-0.002617574230575611,0.002617574230575611,2025-06-26
SPY,LQD,0.29426739224530185,-0.0075078413369498165,-0.0022093128916157033,0.0022093128916157033,2025-06-26
SPY,GOLD,-0.4654282255728613,-0.004474036351023614,0.0020823428000053996,0.0020823428000053996,2025-06-26
SPY,EURUSD,-0.5269300479610977,-0.0017207858262985737,0.0009067337579822845,0.0009067337579822845,2025-06-26
US10Y_YIELD,SPY,-0.44615819200978024,-0.007646146091003558,0.0034113907158047963,0.0034113907158047963,2025-06-26
US10Y_YIELD,QQQ,-0.4543157794131202,-0.006650638557971433,0.0030214900400597415,0.0030214900400597415,2025-06-26
US10Y_YIELD,LQD,-0.36362361684290406,-0.0075078413369498165,0.0027300284216243568,0.0027300284216243568,2025-06-26
US10Y_YIELD,HYG,-0.44905768775894855,-0.005385014146239264,0.0024181820010594325,0.0024181820010594325,2025-06-26
US10Y_YIELD,GOLD,0.186122080744951,-0.004474036351023614,-0.000832716954981063,0.000832716954981063,2025-06-26
US2Y_YIELD,SPY,0.4434072040621329,-0.007646146091003558,-0.0033903562600624947,0.0033903562600624947,2025-06-26
US2Y_YIELD,QQQ,0.452071627672156,-0.006650638557971433,-0.003006564997961346,0.003006564997961346,2025-06-26
US2Y_YIELD,LQD,0.35160787384911346,-0.0075078413369498165,-0.0026398161296814103,0.0026398161296814103,2025-06-26
US2Y_YIELD,HYG,0.4103903543393316,-0.005385014146239264,-0.0022099578635974447,0.0022099578635974447,2025-06-26
US2Y_YIELD,GOLD,-0.49182649731741185,-0.004474036351023614,0.0022004496273947184,0.0022004496273947184,2025-06-26
US30Y_YIELD,QQQ,-0.054137907156071634,-0.006650638557971433,0.0003600516527800476,0.0003600516527800476,2025-06-26
US30Y_YIELD,SPY,-0.03928515997855894,-0.007646146091003558,0.0003003800724045079,0.0003003800724045079,2025-06-26
US30Y_YIELD,LQD,-0.03585542925118627,-0.0075078413369498165,0.00026919687388613585,0.00026919687388613585,2025-06-26
US30Y_YIELD,HYG,-0.02038977356739566,-0.005385014146239264,0.00010979921909904107,0.00010979921909904107,2025-06-26
US30Y_YIELD,GOLD,-0.019062281450107885,-0.004474036351023614,8.528534014122581e-05,8.528534014122581e-05,2025-06-26
USDJPY,SPY,-0.09614953095933525,-0.007646146091003558,0.0007351733602965468,0.0007351733602965468,2025-06-26
USDJPY,LQD,-0.08719538521923793,-0.0075078413369498165,0.0006546491175402576,0.0006546491175402576,2025-06-26
USDJPY,QQQ,-0.08459422231054181,-0.006650638557971433,0.0005626055966800966,0.0005626055966800966,2025-06-26
USDJPY,GOLD,-0.11625742705154062,-0.004474036351023614,0.0005201399547050688,0.0005201399547050688,2025-06-26
USDJPY,HYG,-0.0629419621654086,-0.005385014146239264,0.0003389433566527818,0.0003389433566527818,2025-06-26
EURUSD,HYG,-0.6403784383438762,0.007994367834913696,-0.005119420789668547,0.005119420789668547,2025-06-27
EURUSD,QQQ,-0.49701168269712,0.007148025866408503,-0.003552652363826229,0.003552652363826229,2025-06-27
EURUSD,SPY,-0.48732083506353246,0.005467934672190644,-0.0026646384905247874,0.0026646384905247874,2025-06-27
EURUSD,GOLD,0.293794181308932,-0.002445047201509176,-0.0007183406408290836,0.0007183406408290836,2025-06-27
EURUSD,LQD,-0.37560896525353243,0.0012484587327898922,-0.00046893229278494774,0.00046893229278494774,2025-06-27
GOLD,QQQ,-0.45788503672046493,0.007148025866408503,-0.0032729740863192904,0.0032729740863192904,2025-06-27
GOLD,HYG,-0.403611349756462,0.007994367834913696,-0.0032266175922991617,0.0032266175922991617,2025-06-27
GOLD,SPY,-0.4414665547457926,0.005467934672190644,-0.0024139102813070684,0.0024139102813070684,2025-06-27
GOLD,EURUSD,0.293794181308932,-0.001746771098691896,-0.0005131911848742892,0.0005131911848742892,2025-06-27
GOLD,LQD,-0.40394985819143675,0.0012484587327898922,-0.0005043147280683378,0.0005043147280683378,2025-06-27
HYG,QQQ,0.46421875571620724,0.007148025866408503,0.0033182476735314193,0.0033182476735314193,2025-06-27
HYG,SPY,0.445824737508159,0.005467934672190644,0.0024377405399411555,0.0024377405399411555,2025-06-27
HYG,EURUSD,-0.6403784383438762,-0.001746771098691896,0.0011185945483245332,0.0011185945483245332,2025-06-27
HYG,GOLD,-0.40361134975646173,-0.002445047201509176,0.0009868488012193782,0.0009868488012193782,2025-06-27
HYG,LQD,0.3059786337160528,0.0012484587327898922,0.0003820016973099258,0.0003820016973099258,2025-06-27
LQD,HYG,0.3059786337160527,0.007994367834913696,0.0024461057475504513,0.0024461057475504513,2025-06-27
LQD,QQQ,0.24336234367973075,0.007148025866408503,0.0017395603275325113,0.0017395603275325113,2025-06-27
LQD,SPY,0.2517504652404974,0.005467934672190644,0.001376555097628641,0.001376555097628641,2025-06-27
LQD,GOLD,-0.40394985819143675,-0.002445047201509176,0.000987676470321001,0.000987676470321001,2025-06-27
LQD,EURUSD,-0.3756089652535325,-0.001746771098691896,0.0006561028849144391,0.0006561028849144391,2025-06-27
QQQ,HYG,0.464218755716207,0.007994367834913696,0.003711135489061304,0.003711135489061304,2025-06-27
QQQ,SPY,0.6072054345085482,0.005467934672190644,0.0033201596484918766,0.0033201596484918766,2025-06-27
QQQ,GOLD,-0.45788503672046504,-0.002445047201509176,0.0011195505276462995,0.0011195505276462995,2025-06-27
QQQ,EURUSD,-0.49701168269712004,-0.001746771098691896,0.0008681656430475563,0.0008681656430475563,2025-06-27
QQQ,LQD,0.2433623436797307,0.0012484587327898922,0.0003038278431991748,0.0003038278431991748,2025-06-27
SPY,QQQ,0.6072054345085482,0.007148025866408503,0.004340320152090917,0.004340320152090917,2025-06-27
SPY,HYG,0.4458247375081587,0.007994367834913696,0.0035640869415440655,0.0035640869415440655,2025-06-27
SPY,GOLD,-0.44146655474579266,-0.002445047201509176,0.0010794065642410978,0.0010794065642410978,2025-06-27
SPY,EURUSD,-0.48732083506353285,-0.001746771098691896,0.0008512379504793796,0.0008512379504793796,2025-06-27
SPY,LQD,0.2517504652404975,0.0012484587327898922,0.0003143000668134173,0.0003143000668134173,2025-06-27
US10Y_YIELD,HYG,-0.41477276226166965,0.007994367834913696,-0.003315846029422997,0.003315846029422997,2025-06-27
US10Y_YIELD,QQQ,-0.42632108283532466,0.007148025866408503,-0.003047354127502183,0.003047354127502183,2025-06-27
US10Y_YIELD,SPY,-0.415757495608545,0.005467934672190644,-0.0022733348254611128,0.0022733348254611128,2025-06-27
US10Y_YIELD,EURUSD,0.41791319803592,-0.001746771098691896,-0.0007299986960910479,0.0007299986960910479,2025-06-27
US10Y_YIELD,LQD,-0.33560836367081187,0.0012484587327898922,-0.00041899319242215107,0.00041899319242215107,2025-06-27
US2Y_YIELD,HYG,0.3667324418612118,0.007994367834913696,0.0029317940372346287,0.0029317940372346287,2025-06-27
US2Y_YIELD,QQQ,0.4097602588230515,0.007148025866408503,0.0029289769290934153,0.0029289769290934153,2025-06-27
US2Y_YIELD,SPY,0.39692937895418157,0.005467934672190644,0.002170383913594669,0.002170383913594669,2025-06-27
US2Y_YIELD,GOLD,-0.464264252415509,-0.002445047201509176,0.00113514801112929,0.00113514801112929,2025-06-27
US2Y_YIELD,EURUSD,-0.5987096661631148,-0.001746771098691896,0.0010458087413612023,0.0010458087413612023,2025-06-27
US30Y_YIELD,QQQ,-0.06106842674839945,0.007148025866408503,-0.00043651869401843213,0.00043651869401843213,2025-06-27
US30Y_YIELD,SPY,-0.04464971112627846,0.005467934672190644,-0.0002441417035706744,0.0002441417035706744,2025-06-27
US30Y_YIELD,HYG,-0.021865824097213524,0.007994367834913696,-0.0001748034408466446,0.0001748034408466446,2025-06-27
US30Y_YIELD,GOLD,-0.02206356778668018,-0.002445047201509176,5.394646467213038e-05,5.394646467213038e-05,2025-06-27
US30Y_YIELD,LQD,-0.04268568892213687,0.0012484587327898922,-5.3291321099994537e-05,5.3291321099994537e-05,2025-06-27
USDJPY,QQQ,-0.09364717796043501,0.007148025866408503,-0.0006693924503773497,0.0006693924503773497,2025-06-27
USDJPY,SPY,-0.11011585904404586,0.005467934672190644,-0.0006021063236249961,0.0006021063236249961,2025-06-27
USDJPY,HYG,-0.0706132302627747,0.007994367834913696,-0.0005645081367320804,0.0005645081367320804,2025-06-27
USDJPY,GOLD,-0.13105405163051015,-0.002445047201509176,0.0003204333421856179,0.0003204333421856179,2025-06-27
USDJPY,EURUSD,-0.15670813407131912,-0.001746771098691896,0.00027373323952571503,0.00027373323952571503,2025-06-27
EURUSD,QQQ,-0.44470428700766496,0.006347944444187625,-0.0028229581080167257,0.0028229581080167257,2025-06-30
EURUSD,HYG,-0.6121222415064002,-0.004039665037853801,0.002472768817906106,0.002472768817906106,2025-06-30
EURUSD,SPY,-0.4345718787924838,-0.0015657509676048065,0.0006804313397131703,0.0006804313397131703,2025-06-30
EURUSD,LQD,-0.33606190201910635,-0.0015692543297110007,0.0005273665947943967,0.0005273665947943967,2025-06-30
EURUSD,GOLD,0.2307942680588337,-0.0017669983568300296,-0.00040781309242574857,0.00040781309242574857,2025-06-30
GOLD,QQQ,-0.4175057782210192,0.006347944444187625,-0.00265030348527435,0.00265030348527435,2025-06-30
GOLD,HYG,-0.36249134436968783,-0.004039665037853801,0.0014643436103748504,0.0014643436103748504,2025-06-30
GOLD,EURUSD,0.23079426805883393,-0.0031302371705133475,-0.0007224407966191834,0.0007224407966191834,2025-06-30
GOLD,LQD,-0.4015935557468123,-0.0015692543297110007,0.0006302024261397213,0.0006302024261397213,2025-06-30
GOLD,SPY,-0.4010448317777436,-0.0015657509676048065,0.0006279363334089088,0.0006279363334089088,2025-06-30
HYG,QQQ,0.4055132378377354,0.006347944444187625,0.002574175505176588,0.002574175505176588,2025-06-30
HYG,EURUSD,-0.6121222415063998,-0.0031302371705133475,0.001916087793261281,0.001916087793261281,2025-06-30
HYG,GOLD,-0.36249134436968783,-0.0017669983568300296,0.0006405216098663468,0.0006405216098663468,2025-06-30
HYG,SPY,0.3838766543252519,-0.0015657509676048065,-0.000601055242950659,0.000601055242950659,2025-06-30
HYG,LQD,0.26725956355041,-0.0015692543297110007,-0.0004193982272581532,0.0004193982272581532,2025-06-30
LQD,QQQ,0.1900416177400442,0.006347944444187625,0.001206373631497342,0.001206373631497342,2025-06-30
LQD,HYG,0.26725956355040986,-0.004039665037853801,-0.001079639114906657,0.001079639114906657,2025-06-30
LQD,EURUSD,-0.3360619020191065,-0.0031302371705133475,0.0010519534572936218,0.0010519534572936218,2025-06-30
LQD,GOLD,-0.40159355574681277,-0.0017669983568300296,0.0007096151531181471,0.0007096151531181471,2025-06-30
LQD,SPY,0.19337635933365438,-0.0015657509676048065,-0.00030277922173856407,0.00030277922173856407,2025-06-30
QQQ,HYG,0.40551323783773535,-0.004039665037853801,-0.0016381376492799926,0.0016381376492799926,2025-06-30
QQQ,EURUSD,-0.4447042870076648,-0.0031302371705133475,0.0013920298890780281,0.0013920298890780281,2025-06-30
QQQ,SPY,0.5691557904178652,-0.0015657509676048065,-0.000891156229564651,0.000891156229564651,2025-06-30
QQQ,GOLD,-0.4175057782210193,-0.0017669983568300296,0.0007377320240835839,0.0007377320240835839,2025-06-30
QQQ,LQD,0.19004161774004463,-0.0015692543297110007,-0.000298223631463848,0.000298223631463848,2025-06-30
SPY,QQQ,0.5691557904178648,0.006347944444187625,0.0036129693376603014,0.0036129693376603014,2025-06-30
SPY,HYG,0.38387665432525175,-0.004039665037853801,-0.0015507330993260087,0.0015507330993260087,2025-06-30
SPY,EURUSD,-0.43457187879248393,-0.0031302371705133475,0.0013603130482560542,0.0013603130482560542,2025-06-30
SPY,GOLD,-0.4010448317777437,-0.0017669983568300296,0.0007086455587664487,0.0007086455587664487,2025-06-30
SPY,LQD,0.19337635933365435,-0.0015692543297110007,-0.00030345668914808735,0.00030345668914808735,2025-06-30
US10Y_YIELD,QQQ,-0.38706996557247025,0.006347944444187625,-0.002457098637467658,0.002457098637467658,2025-06-30
US10Y_YIELD,HYG,-0.36346229124536306,-0.004039665037853801,0.001468265910522129,0.001468265910522129,2025-06-30
US10Y_YIELD,EURUSD,0.36576277611215463,-0.0031302371705133475,-0.0011449242373764179,0.0011449242373764179,2025-06-30
US10Y_YIELD,SPY,-0.3711297020975121,-0.0015657509676048065,0.0005810966901660632,0.0005810966901660632,2025-06-30
US10Y_YIELD,LQD,-0.2999219815914057,-0.0015692543297110007,0.0004706538681878164,0.0004706538681878164,2025-06-30
US2Y_YIELD,QQQ,0.3446485863494223,0.006347944444187625,0.0021878100789139345,0.0021878100789139345,2025-06-30
US2Y_YIELD,EURUSD,-0.5614023795732457,-0.0031302371705133475,0.0017573225961548169,0.0017573225961548169,2025-06-30
US2Y_YIELD,HYG,0.29768586585363116,-0.004039665037853801,-0.0012025511845521505,0.0012025511845521505,2025-06-30
US2Y_YIELD,GOLD,-0.43117342338792763,-0.0017669983568300296,0.0007618827306352468,0.0007618827306352468,2025-06-30
US2Y_YIELD,SPY,0.33072413612486834,-0.0015657509676048065,-0.0005178316361477763,0.0005178316361477763,2025-06-30
US30Y_YIELD,QQQ,-0.07103625632669659,0.006347944444187625,-0.00045093420868494167,0.00045093420868494167,2025-06-30
US30Y_YIELD,HYG,-0.022052681889963635,-0.004039665037853801,8.908544802179778e-05,8.908544802179778e-05,2025-06-30
US30Y_YIELD,SPY,-0.049947873940589985,-0.0015657509676048065,7.820593195228166e-05,7.820593195228166e-05,2025-06-30
US30Y_YIELD,LQD,-0.04717817026745541,-0.0015692543297110007,7.40345479600472e-05,7.40345479600472e-05,2025-06-30
US30Y_YIELD,GOLD,-0.025079944040525843,-0.0017669983568300296,4.431621990899826e-05,4.431621990899826e-05,2025-06-30
USDJPY,QQQ,-0.10683620407244862,0.006347944444187625,-0.0006781902880797955,0.0006781902880797955,2025-06-30
USDJPY,EURUSD,-0.1822993017315013,-0.0031302371705133475,0.0005706400504385736,0.0005706400504385736,2025-06-30
USDJPY,HYG,-0.0943951989564788,-0.004039665037853801,0.000381324984965741,0.000381324984965741,2025-06-30
USDJPY,GOLD,-0.15039476711785127,-0.0017669983568300296,0.00026574730637307815,0.00026574730637307815,2025-06-30
USDJPY,LQD,-0.1292995144130839,-0.0015692543297110007,0.00020290382282226184,0.00020290382282226184,2025-06-30
EURUSD,HYG,-0.6682735350578978,0.01216546428369547,-0.008129857822485768,0.008129857822485768,2025-07-01
EURUSD,GOLD,0.33851907983658325,0.007513294050315089,0.0025433933884543396,0.0025433933884543396,2025-07-01
EURUSD,LQD,-0.37291611634193894,-0.00519472110716368,0.0019371952207629768,0.0019371952207629768,2025-07-01
EURUSD,SPY,-0.5248670834551497,-0.0036485968018240555,0.0019150283620771786,0.0019150283620771786,2025-07-01
EURUSD,QQQ,-0.5341201445469651,0.0009293619035215528,-0.0004963909142453744,0.0004963909142453744,2025-07-01
GOLD,HYG,-0.4470994434275936,0.01216546428369547,-0.005439172310278514,0.005439172310278514,2025-07-01
GOLD,LQD,-0.47233724178781966,-0.00519472110716368,0.0024536602396146613,0.0024536602396146613,2025-07-01
GOLD,SPY,-0.48226845150970565,-0.0036485968018240555,0.0017596031297989517,0.0017596031297989517,2025-07-01
GOLD,EURUSD,0.33851907983658275,0.0017029056350311156,0.0005764660486192648,0.0005764660486192648,2025-07-01
GOLD,QQQ,-0.5001793148244795,0.0009293619035215528,-0.0004648476001273843,0.0004648476001273843,2025-07-01
HYG,GOLD,-0.44709944342759345,0.007513294050315089,-0.0033591895882037256,0.0033591895882037256,2025-07-01
HYG,SPY,0.4968815861260722,-0.0036485968018240555,-0.001812920566024851,0.001812920566024851,2025-07-01
HYG,LQD,0.33831348709387876,-0.00519472110716368,-0.0017574442122447193,0.0017574442122447193,2025-07-01
HYG,EURUSD,-0.6682735350578977,0.0017029056350311156,-0.0011380067685922578,0.0011380067685922578,2025-07-01
HYG,QQQ,0.5109058592579405,0.0009293619035215528,0.00047481644188027415,0.00047481644188027415,2025-07-01
LQD,HYG,0.33831348709387854,0.01216546428369547,0.004115740643933048,0.004115740643933048,2025-07-01
LQD,GOLD,-0.47233724178781944,0.007513294050315089,-0.0035488085884666635,0.0035488085884666635,2025-07-01
LQD,SPY,0.29854691668340305,-0.0036485968018240555,-0.001089277325405497,0.001089277325405497,2025-07-01
LQD,EURUSD,-0.3729161163419395,0.0017029056350311156,-0.0006350409559126079,0.0006350409559126079,2025-07-01
LQD,QQQ,0.28502869431842737,0.0009293619035215528,0.00026489480991003645,0.00026489480991003645,2025-07-01
QQQ,HYG,0.510905859257941,0.01216546428369547,0.006215406983133226,0.006215406983133226,2025-07-01
QQQ,GOLD,-0.5001793148244786,0.007513294050315089,-0.0037579942701614333,0.0037579942701614333,2025-07-01
QQQ,SPY,0.6382465887094364,-0.0036485968018240555,-0.002328704462340363,0.002328704462340363,2025-07-01
QQQ,LQD,0.2850286943184282,-0.00519472110716368,-0.0014806445745232434,0.0014806445745232434,2025-07-01
QQQ,EURUSD,-0.5341201445469647,0.0017029056350311156,-0.0009095562039326601,0.0009095562039326601,2025-07-01
SPY,HYG,0.49688158612607103,0.01216546428369547,0.006044795189242672,0.006044795189242672,2025-07-01
SPY,GOLD,-0.4822684515097069,0.007513294050315089,-0.0036234246873825516,0.0036234246873825516,2025-07-01
SPY,LQD,0.2985469166834018,-0.00519472110716368,-0.0015508679695739038,0.0015508679695739038,2025-07-01
SPY,EURUSD,-0.5248670834551513,0.0017029056350311156,-0.000893799114058124,0.000893799114058124,2025-07-01
SPY,QQQ,0.6382465887094346,0.0009293619035215528,0.0005931620645991377,0.0005931620645991377,2025-07-01
US10Y_YIELD,HYG,-0.43991743799365834,0.01216546428369547,-0.005351799879686667,0.005351799879686667,2025-07-01
US10Y_YIELD,LQD,-0.34507944174959965,-0.00519472110716368,0.0017925914597049048,0.0017925914597049048,2025-07-01
US10Y_YIELD,SPY,-0.442195525248226,-0.0036485968018240555,0.0016133931792015857,0.0016133931792015857,2025-07-01
US10Y_YIELD,GOLD,0.20513037231575051,0.007513294050315089,0.0015412048058588473,0.0015412048058588473,2025-07-01
US10Y_YIELD,EURUSD,0.4493441441572954,0.0017029056350311156,0.0007651906751536923,0.0007651906751536923,2025-07-01
US2Y_YIELD,HYG,0.42699527320512737,0.01216546428369547,0.0051945957454837665,0.0051945957454837665,2025-07-01
US2Y_YIELD,GOLD,-0.5059192921213969,0.007513294050315089,-0.0038011204074353128,0.0038011204074353128,2025-07-01
US2Y_YIELD,LQD,0.33373087595811224,-0.00519472110716368,-0.0017336388254518295,0.0017336388254518295,2025-07-01
US2Y_YIELD,SPY,0.4527359348610726,-0.0036485968018240555,-0.0016518508840049336,0.0016518508840049336,2025-07-01
US2Y_YIELD,EURUSD,-0.6243391762312237,0.0017029056350311156,-0.0010631907013748355,0.0010631907013748355,2025-07-01
US30Y_YIELD,HYG,-0.017179474117726985,0.01216546428369547,-0.0002089962787918784,0.0002089962787918784,2025-07-01
US30Y_YIELD,LQD,-0.02921031742602994,-0.00519472110716368,0.0001517394524799488,0.0001517394524799488,2025-07-01
US30Y_YIELD,SPY,-0.03722681941486916,-0.0036485968018240555,0.00013582565425917327,0.00013582565425917327,2025-07-01
US30Y_YIELD,GOLD,-0.012821851084108877,0.007513294050315089,-9.633433746426129e-05,9.633433746426129e-05,2025-07-01
US30Y_YIELD,QQQ,-0.051702497714185225,0.0009293619035215528,-4.805033169247391e-05,4.805033169247391e-05,2025-07-01
USDJPY,HYG,-0.07834634266045949,0.01216546428369547,-0.0009531196333939868,0.0009531196333939868,2025-07-01
USDJPY,GOLD,-0.09796493320629368,0.007513294050315089,-0.0007360393497983615,0.0007360393497983615,2025-07-01
USDJPY,LQD,-0.08343171803214389,-0.00519472110716368,0.00043340450666850644,0.00043340450666850644,2025-07-01
USDJPY,SPY,-0.09821302769365506,-0.0036485968018240555,0.00035833973874052725,0.00035833973874052725,2025-07-01
USDJPY,EURUSD,-0.14684808137090472,0.0017029056350311156,-0.0002500684252600214,0.0002500684252600214,2025-07-01
EURUSD,QQQ,-0.49621083959997886,-0.010153553996793185,0.005038303553672467,0.005038303553672467,2025-07-02
EURUSD,SPY,-0.4901858659368619,-0.006516278757649374,0.0031941877455043373,0.0031941877455043373,2025-07-02
EURUSD,HYG,-0.6390799222515262,-0.0033206493724815545,0.002122160342790091,0.002122160342790091,2025-07-02
EURUSD,GOLD,0.31420379661572817,0.002327026810323929,0.0007311606586303664,0.0007311606586303664,2025-07-02
EURUSD,LQD,-0.35919813030290587,0.000246353005953992,-8.848953913317457e-05,8.848953913317457e-05,2025-07-02
GOLD,QQQ,-0.4746620882927894,-0.010153553996793185,0.004819507143711451,0.004819507143711451,2025-07-02
GOLD,SPY,-0.45879744224041463,-0.006516278757649374,0.0029896520269350794,0.0029896520269350794,2025-07-02
GOLD,HYG,-0.40940802335093596,-0.0033206493724815545,0.0013595004958291991,0.0013595004958291991,2025-07-02
GOLD,EURUSD,0.31420379661572834,0.00405361996173402,0.0012736627820141325,0.0012736627820141325,2025-07-02
GOLD,LQD,-0.4556512488766805,0.000246353005953992,-0.00011225105482746077,0.00011225105482746077,2025-07-02
HYG,QQQ,0.4642999661094212,-0.010153553996793185,-0.004714294776601254,0.004714294776601254,2025-07-02
HYG,SPY,0.4368143363512969,-0.006516278757649374,-0.002846403981002665,0.002846403981002665,2025-07-02
HYG,EURUSD,-0.6390799222515261,0.00405361996173402,-0.0025905871299822117,0.0025905871299822117,2025-07-02
HYG,GOLD,-0.40940802335093623,0.002327026810323929,-0.0009527034466993538,0.0009527034466993538,2025-07-02
HYG,LQD,0.27441376088288527,0.000246353005953992,6.760265486863878e-05,6.760265486863878e-05,2025-07-02
LQD,QQQ,0.23700949757346682,-0.010153553996793185,-0.002406488731365019,0.002406488731365019,2025-07-02
LQD,SPY,0.2582065146863469,-0.006516278757649374,-0.0016825456267373236,0.0016825456267373236,2025-07-02
LQD,EURUSD,-0.3591981303029058,0.00405361996173402,-0.0014560527112133968,0.0014560527112133968,2025-07-02
LQD,GOLD,-0.4556512488766805,0.002327026810323929,-0.0010603126722936165,0.0010603126722936165,2025-07-02
LQD,HYG,0.2744137608828854,-0.0033206493724815545,-0.0009112318828760566,0.0009112318828760566,2025-07-02
QQQ,SPY,0.6099289233774845,-0.006516278757649374,-0.003974466887080655,0.003974466887080655,2025-07-02
QQQ,EURUSD,-0.4962108395999788,0.00405361996173402,-0.0020114501646312723,0.0020114501646312723,2025-07-02
QQQ,HYG,0.46429996610942137,-0.0033206493724815545,-0.001541777391104457,0.001541777391104457,2025-07-02
QQQ,GOLD,-0.4746620882927892,0.002327026810323929,-0.0011045514053016645,0.0011045514053016645,2025-07-02
QQQ,LQD,0.2370094975734669,0.000246353005953992,5.838800216686894e-05,5.838800216686894e-05,2025-07-02
SPY,QQQ,0.6099289233774845,-0.010153553996793185,-0.006192946257719222,0.006192946257719222,2025-07-02
SPY,EURUSD,-0.490185865936862,0.00405361996173402,-0.00198702721112154,0.00198702721112154,2025-07-02
SPY,HYG,0.43681433635129696,-0.0033206493724815545,-0.0014505072518958809,0.0014505072518958809,2025-07-02
SPY,GOLD,-0.4587974422404145,0.002327026810323929,-0.0010676339486014887,0.0010676339486014887,2025-07-02
SPY,LQD,0.2582065146863468,0.000246353005953992,6.360995104988512e-05,6.360995104988512e-05,2025-07-02
US10Y_YIELD,QQQ,-0.4210474241646001,-0.010153553996793185,0.004275127756465951,0.004275127756465951,2025-07-02
US10Y_YIELD,SPY,-0.4103731221360928,-0.006516278757649374,0.0026741056584856735,0.0026741056584856735,2025-07-02
US10Y_YIELD,EURUSD,0.41271401689285653,0.00405361996173402,0.0016729857773643147,0.0016729857773643147,2025-07-02
US10Y_YIELD,HYG,-0.40617578580779723,-0.0033206493724815545,0.001348767368259864,0.001348767368259864,2025-07-02
US10Y_YIELD,GOLD,0.18316877138294166,0.002327026810323929,0.00042623864182219967,0.00042623864182219967,2025-07-02
US2Y_YIELD,QQQ,0.41172706233519907,-0.010153553996793185,-0.0041804929593614775,0.0041804929593614775,2025-07-02
US2Y_YIELD,SPY,0.40186807140956027,-0.006516278757649374,-0.002618684377103639,0.002618684377103639,2025-07-02
US2Y_YIELD,EURUSD,-0.5988625547678078,0.00405361996173402,-0.0024275612063418186,0.0024275612063418186,2025-07-02
US2Y_YIELD,HYG,0.3734801288083164,-0.0033206493724815545,-0.001240196555361666,0.001240196555361666,2025-07-02
US2Y_YIELD,GOLD,-0.47817768175605474,0.002327026810323929,-0.0011127322855448828,0.0011127322855448828,2025-07-02
US30Y_YIELD,QQQ,-0.057562091162069326,-0.010153553996793185,0.0005844598007824027,0.0005844598007824027,2025-07-02
US30Y_YIELD,SPY,-0.04140263240335278,-0.006516278757649374,0.0002697910940407334,0.0002697910940407334,2025-07-02
US30Y_YIELD,HYG,-0.021002465101262732,-0.0033206493724815545,6.974182255907384e-05,6.974182255907384e-05,2025-07-02
US30Y_YIELD,EURUSD,0.010503218752219582,0.00405361996173402,4.2576057196456386e-05,4.2576057196456386e-05,2025-07-02
US30Y_YIELD,GOLD,-0.015264718224740272,0.002327026810323929,-3.55214085610109e-05,3.55214085610109e-05,2025-07-02
USDJPY,QQQ,-0.0752075522285243,-0.010153553996793185,0.0007636239425189651,0.0007636239425189651,2025-07-02
USDJPY,SPY,-0.10554126755922623,-0.006516278757649374,0.0006877363198515749,0.0006877363198515749,2025-07-02
USDJPY,EURUSD,-0.16009406423792288,0.00405361996173402,-0.0006489604945499728,0.0006489604945499728,2025-07-02
USDJPY,HYG,-0.10176358321227794,-0.0033206493724815545,0.0003379211787353252,0.0003379211787353252,2025-07-02
USDJPY,GOLD,-0.11446080629597272,0.002327026810323929,-0.00026635336498202246,0.00026635336498202246,2025-07-02
EURUSD,HYG,-0.6319428050934686,0.01126193786362073,-0.007116900604324829,0.007116900604324829,2025-07-03
EURUSD,QQQ,-0.48636061828028143,-0.007745736852187157,0.0037672213644661065,0.0037672213644661065,2025-07-03
